carid,price
53941.0,18.7
53948.0,17.18
53949.0,19.8
53960.0,10.28
53963.0,8.38
53966.0,4.7
53971.0,17.5
53977.0,24.5
53978.0,22.66
53980.0,22.8
53985.0,24.8
53987.0,26.0
53988.0,24.5
53991.0,26.5
53996.0,9.0
54003.0,56.8
54016.0,5.0
54017.0,4.88
54025.0,4.98
54034.0,9.8
54050.0,10.7
54064.0,8.6
54068.0,12.3
54074.0,10.9799
54082.0,11.38
54088.0,13.38
54096.0,7.28
54099.0,7.88
54111.0,7.68
54123.0,5.9
54131.0,5.7
54137.0,13.5
54141.0,12.0
54142.0,18.5
54145.0,74.1
54153.0,29.5
54172.0,4.98
54182.0,10.0
54211.0,73.5
54215.0,69.58
54254.0,4.99
54255.0,4.3
54256.0,5.38
54260.0,33.2
54262.0,1.9
54264.0,2.2
54274.0,6.8
54275.0,12.88
54280.0,13.28
54282.0,12.98
54283.0,12.78
54307.0,11.9
54340.0,52.8
54341.0,46.8
54351.0,13.6
54358.0,4.1
54361.0,3.2
54364.0,6.7
54369.0,4.98
54380.0,4.98
54384.0,5.0
54386.0,10.8
54390.0,2.7799
54397.0,2.9
54399.0,4.5
54403.0,3.99
54404.0,2.65
54406.0,11.8
54410.0,0.3
54424.0,55.5
54438.0,14.98
54439.0,13.3
54450.0,16.0
54462.0,2.5
54474.0,2.1
54487.0,4.18
54496.0,12.0
54499.0,12.68
54513.0,23.4
54518.0,24.8
54520.0,6.38
54521.0,6.38
54523.0,38.98
54525.0,38.8
54529.0,10.88
54533.0,9.8
54539.0,55.0
54548.0,7.99
54556.0,6.7
54563.0,7.68
54570.0,9.2
54603.0,9.8
54604.0,9.6
54605.0,8.2
54614.0,19.6
54646.0,14.6
54694.0,5.28
54697.0,4.9
54702.0,5.0
54704.0,4.6
54709.0,27.5
54710.0,31.08
54718.0,18.88
54742.0,25.8
54751.0,6.5
54754.0,12.5
54776.0,1.88
54789.0,5.9
54797.0,3.98
54805.0,21.8
54807.0,3.68
54809.0,4.38
54819.0,4.8
54832.0,1.98
54852.0,4.0
54878.0,19.8799
54880.0,22.5
54887.0,22.5
54901.0,18.58
54930.0,18.8
54931.0,20.58
54963.0,2.18
54999.0,658.0
55000.0,7.58
55002.0,5.68
55004.0,7.0
55017.0,9.18
55018.0,9.68
55031.0,1.68
55032.0,1.4
55045.0,7.49
55046.0,15.6
55047.0,14.55
55060.0,10.98
55070.0,1.5
55072.0,2.38
55084.0,14.98
55090.0,16.98
55108.0,14.78
55113.0,14.8
55118.0,15.45
55127.0,16.7
55130.0,2.38
55131.0,4.0
55132.0,53.0
55143.0,11.0
55147.0,16.8
55156.0,2.95
55157.0,3.0
55172.0,1.28
55173.0,1.88
55179.0,1.75
55183.0,6.38
55207.0,4.3
55295.0,17.8
55312.0,4.6
55321.0,6.7
55324.0,3.98
55326.0,4.98
55328.0,35.0
55333.0,11.6
55334.0,9.98
55340.0,14.38
55367.0,3.91
55384.0,9.15
55396.0,3.9
55407.0,8.68
55431.0,1.6
55435.0,3.4
55437.0,48.5
55438.0,54.88
55440.0,6.28
55456.0,9.3
55458.0,3.8
55473.0,18.6
55475.0,21.8
55498.0,20.28
55519.0,6.38
55521.0,6.58
55524.0,3.8
55532.0,10.88
55533.0,31.38
55537.0,4.98
55540.0,10.3
55544.0,19.6
55549.0,4.68
55558.0,26.0
55593.0,7.58
55594.0,6.58
55625.0,3.98
55635.0,5.68
55638.0,4.2
55639.0,4.5
55648.0,4.39
55658.0,2.98
55664.0,3.68
55674.0,3.6
55687.0,6.68
55688.0,22.8
55695.0,12.68
55699.0,26.88
55703.0,31.0
55704.0,28.8
55705.0,29.98
55707.0,29.98
55712.0,9.9
55713.0,8.3
55718.0,8.38
55731.0,10.68
55736.0,7.5
55742.0,8.68
55751.0,8.88
55756.0,8.68
55758.0,8.68
55761.0,10.8
55767.0,8.88
55773.0,9.1
55789.0,10.38
55806.0,8.68
55817.0,10.3
55818.0,29.8
55819.0,6.98
55822.0,6.98
55823.0,6.8
55826.0,7.15
55830.0,6.6
55832.0,6.6
55833.0,6.99
55855.0,4.98
55876.0,9.0
55886.0,11.68
55890.0,5.98
55891.0,6.4
55902.0,12.68
55907.0,2.88
55914.0,26.88
55916.0,3.98
55918.0,1.8
55939.0,6.8
56003.0,10.58
56006.0,0.95
56026.0,8.28
56038.0,8.18
56039.0,8.6
56051.0,17.8799
56061.0,19.99
56066.0,11.58
56074.0,12.8
56090.0,11.9
56102.0,7.8
56116.0,8.5
56128.0,42.3
56131.0,13.98
56132.0,10.8
56138.0,0.98
56144.0,15.98
56147.0,7.5
56150.0,1.98
56160.0,4.2
56184.0,28.3
56244.0,45.8
56250.0,43.0
56254.0,38.88
56255.0,37.5
56257.0,39.0
56269.0,5.88
56270.0,7.8
56289.0,9.4
56296.0,6.88
56297.0,7.78
56306.0,7.58
56307.0,7.6
56314.0,6.68
56324.0,7.38
56334.0,7.18
56347.0,16.58
56358.0,4.5
56377.0,9.5
56379.0,10.5
56383.0,61.8
56391.0,6.68
56397.0,4.5
56399.0,4.2
56404.0,29.98
56405.0,29.58
56409.0,29.6
56411.0,31.8
56413.0,30.8
56414.0,30.8
56416.0,29.98
56417.0,29.58
56423.0,53.0
56427.0,7.2
56434.0,8.66
56437.0,9.66
56447.0,22.68
56450.0,3.3
56457.0,4.38
56462.0,3.48
56474.0,6.6
56477.0,7.65
56481.0,55.0
56500.0,2.8
56504.0,2.8
56515.0,6.88
56520.0,7.8
56527.0,7.9
56538.0,8.3
56546.0,7.5
56560.0,8.6
56561.0,7.99
56567.0,7.9
56581.0,7.6
56591.0,4.5
56605.0,7.68
56607.0,8.28
56608.0,9.98
56611.0,8.88
56622.0,8.78
56629.0,10.8
56631.0,8.18
56644.0,7.35
56650.0,6.6
56670.0,13.8
56684.0,14.68
56693.0,7.68
56697.0,7.58
56712.0,8.0
56723.0,19.5
56738.0,20.8
56739.0,19.8
56742.0,17.8
56768.0,3.44
56771.0,3.65
56774.0,3.68
56776.0,3.98
56789.0,2.4
56790.0,3.75
56793.0,10.0
56794.0,36.8
56807.0,52.5
56810.0,55.0
56819.0,4.0
56823.0,2.0
56833.0,3.3
56852.0,31.8
56867.0,7.86
56881.0,7.8
56882.0,7.6
56893.0,7.6
56911.0,7.56
56918.0,7.3
56919.0,6.5
56920.0,6.0
56921.0,6.86
56942.0,7.35
56943.0,7.68
56960.0,16.68
56963.0,17.68
56987.0,2.55
56994.0,4.2
57005.0,10.6199
57007.0,8.34
57008.0,6.88
57039.0,5.8
57050.0,4.7
57053.0,2.5
57054.0,2.99
57058.0,3.9
57064.0,29.9
57078.0,5.0
57081.0,5.0
57082.0,3.98
57089.0,6.48
57095.0,6.0
57101.0,12.1
57112.0,8.98
57128.0,8.56
57137.0,13.58
57169.0,8.8
57170.0,11.8
57182.0,15.08
57207.0,3.88
57208.0,1.58
57210.0,13.98
57219.0,29.8
57224.0,27.5
57226.0,29.5
57232.0,27.5
57233.0,29.68
57239.0,27.9
57243.0,28.5
57246.0,28.9
57249.0,25.9
57253.0,29.8
57254.0,28.38
57258.0,25.0
57263.0,3.7
57264.0,11.98
57283.0,13.8
57284.0,11.5
57292.0,5.4
57310.0,5.8
57314.0,6.38
57326.0,6.3
57338.0,22.98
57343.0,53.8
57350.0,8.98
57363.0,14.8
57389.0,1.68
57416.0,3.5
57457.0,12.28
57469.0,35.88
57470.0,37.5
57471.0,37.98
57477.0,19.7
57479.0,21.0
57481.0,19.7
57498.0,3.98
57499.0,3.9
57501.0,4.3
57502.0,3.8
57505.0,4.38
57513.0,3.48
57516.0,12.8
57523.0,10.98
57532.0,4.18
57539.0,6.5
57569.0,7.88
57570.0,7.3
57573.0,7.38
57575.0,54.1
57577.0,55.9
57595.0,9.8
57597.0,8.48
57599.0,8.38
57600.0,9.8
57614.0,1.98
57617.0,7.3
57624.0,24.7
57630.0,20.8
57631.0,21.9
57636.0,21.0
57639.0,22.98
57643.0,20.0
57647.0,20.3799
57655.0,23.0
57666.0,3.68
57678.0,12.88
57681.0,15.4
57699.0,13.55
57706.0,14.98
57711.0,14.88
57739.0,12.2
57758.0,13.7
57762.0,13.58
57764.0,15.6
57767.0,12.5
57768.0,13.78
57772.0,14.88
57779.0,14.3
57783.0,13.8
57789.0,13.7
57792.0,11.6
57807.0,13.0
57816.0,12.9799
57818.0,13.68
57819.0,15.2
57821.0,14.8
57831.0,12.28
57834.0,9.3
57835.0,9.0
57842.0,8.0
57854.0,13.5
57855.0,5.0
57868.0,33.5
57870.0,5.48
57887.0,13.0
57894.0,5.9
57909.0,4.4
57910.0,5.68
57912.0,4.98
57913.0,5.28
57914.0,1.68
57917.0,8.08
57925.0,6.9
57933.0,8.0
57937.0,19.0
57949.0,25.8
57950.0,23.5
57952.0,7.0
57953.0,5.3
57958.0,4.8
57959.0,4.9
57962.0,4.9
57982.0,5.6
57984.0,4.9
57995.0,5.98
58014.0,4.28
58021.0,3.46
58028.0,4.2
58031.0,4.5
58032.0,4.9
58036.0,4.2
58048.0,5.5
58054.0,4.1
58066.0,4.7
58069.0,3.76
58083.0,4.69
58097.0,4.6
58107.0,22.0
58128.0,5.0
58130.0,4.8
58132.0,4.48
58135.0,5.48
58136.0,5.5
58139.0,18.8
58140.0,13.9
58147.0,1.98
58148.0,10.8
58150.0,7.6
58152.0,9.65
58153.0,7.8
58154.0,10.5
58157.0,8.18
58159.0,10.8
58164.0,9.5
58167.0,9.98
58171.0,12.8
58177.0,8.8
58179.0,10.8
58181.0,9.4
58187.0,6.5
58205.0,11.28
58207.0,10.8
58210.0,11.2
58211.0,12.3
58212.0,8.4
58218.0,7.8
58223.0,9.6
58226.0,5.7
58229.0,9.2
58253.0,8.9
58254.0,7.38
58255.0,10.6
58261.0,8.9
58262.0,8.8
58266.0,4.5
58267.0,7.5
58270.0,11.98
58292.0,8.68
58293.0,11.8
58296.0,10.9
58303.0,8.89
58304.0,6.4
58325.0,7.68
58331.0,6.95
58337.0,5.9
58351.0,7.3
58352.0,6.95
58358.0,8.58
58360.0,7.18
58365.0,6.9
58368.0,6.95
58370.0,7.85
58372.0,7.85
58374.0,7.38
58378.0,8.6
58380.0,7.65
58387.0,7.8
58391.0,8.19
58396.0,17.3
58406.0,16.8
58435.0,8.98
58437.0,7.5
58444.0,27.98
58445.0,24.9
58483.0,17.5
58487.0,19.0
58500.0,2.64
58506.0,11.38
58507.0,11.8
58509.0,14.5
58520.0,7.25
58522.0,5.6
58528.0,2.38
58548.0,6.58
58554.0,5.0
58567.0,2.2
58568.0,1.68
58578.0,29.65
58580.0,73.0
58582.0,28.7
58592.0,4.55
58595.0,3.5
58597.0,12.6
58607.0,5.98
58609.0,11.98
58617.0,3.4
58621.0,19.0
58630.0,7.3
58632.0,8.88
58634.0,8.78
58642.0,8.68
58644.0,9.18
58645.0,8.65
58651.0,8.38
58656.0,8.38
58669.0,0.6888
58671.0,0.7799
58676.0,3.0
58678.0,16.8
58693.0,17.8
58705.0,16.98
58712.0,18.4
58716.0,17.9
58732.0,4.98
58738.0,18.9
58741.0,18.1
58752.0,12.8
58754.0,12.68
58761.0,12.8
58767.0,13.8
58779.0,8.28
58780.0,7.8
58783.0,7.5
58791.0,6.48
58794.0,5.2
58799.0,34.45
58802.0,37.68
58804.0,34.55
58809.0,34.8
58810.0,35.8
58814.0,41.8
58823.0,11.98
58827.0,12.88
58830.0,16.28
58832.0,2.98
58837.0,7.38
58848.0,7.5
58851.0,7.5
58865.0,4.8
58871.0,4.6
58874.0,4.8
58886.0,2.6
58891.0,21.0
58895.0,21.9
58903.0,16.0
58905.0,17.38
58911.0,16.0
58912.0,13.5
58914.0,15.2
58943.0,13.9
58951.0,7.6
58953.0,6.88
58954.0,6.98
58958.0,7.6
58965.0,5.5
58981.0,4.9899
58982.0,5.5
58986.0,4.9899
58999.0,4.0
59001.0,3.65
59008.0,3.4
59010.0,4.18
59017.0,2.98
59027.0,3.38
59034.0,3.5
59035.0,3.18
59036.0,5.8
59037.0,5.38
59038.0,4.5
59040.0,5.5
59042.0,6.66
59043.0,5.72
59047.0,5.3
59051.0,2.68
59060.0,16.9
59064.0,2.8
59085.0,9.2
59086.0,61.5
59087.0,56.0
59107.0,9.8
59109.0,9.38
59120.0,17.6
59122.0,22.98
59127.0,30.8
59142.0,37.7
59143.0,33.9
59161.0,29.5
59162.0,3.8
59171.0,3.3
59203.0,3.78
59214.0,3.3
59217.0,3.8
59218.0,3.88
59220.0,4.18
59223.0,2.98
59227.0,2.2
59236.0,8.3
59240.0,10.98
59241.0,7.88
59242.0,5.0
59245.0,23.8
59253.0,27.6
59260.0,3.8
59262.0,48.8
59269.0,6.8
59271.0,6.48
59313.0,4.3
59324.0,22.68
59331.0,21.3
59332.0,22.98
59339.0,12.0
59346.0,2.2
59347.0,1.95
59356.0,10.5
59367.0,13.0
59373.0,15.28
59374.0,12.6
59376.0,12.88
59378.0,15.0
59384.0,14.5
59386.0,13.68
59391.0,13.0
59394.0,15.28
59414.0,10.6
59416.0,14.58
59419.0,13.4
59420.0,13.6
59421.0,11.48
59424.0,13.68
59429.0,12.0
59432.0,13.98
59450.0,18.18
59452.0,18.0
59457.0,18.9
59495.0,14.88
59498.0,13.18
59499.0,16.3
59505.0,18.5
59506.0,17.98
59526.0,22.5
59531.0,25.6
59533.0,23.99
59537.0,22.8
59539.0,1.98
59550.0,34.5
59553.0,2.6
59555.0,2.45
59563.0,2.4
59565.0,2.6
59566.0,2.8
59576.0,7.3
59578.0,8.8
59582.0,4.6
59584.0,4.9
59589.0,3.98
59591.0,4.8
59592.0,4.6
59597.0,4.2
59600.0,4.1
59605.0,4.8
59606.0,4.0
59617.0,13.88
59633.0,9.0
59664.0,4.8
59667.0,4.8
59673.0,4.6
59683.0,13.2
59688.0,13.5
59710.0,7.5
59719.0,1.68
59721.0,23.0
59722.0,24.5
59723.0,27.5
59724.0,24.6
59728.0,24.0
59731.0,24.8
59733.0,23.8
59745.0,26.2
59757.0,24.7
59775.0,23.5
59801.0,15.98
59808.0,8.0
59810.0,7.38
59812.0,5.2
59835.0,15.2
59838.0,17.2
59840.0,11.3
59841.0,13.0
59843.0,14.0
59844.0,2.88
59855.0,7.36
59856.0,5.88
59864.0,10.28
59865.0,11.2
59867.0,11.9799
59869.0,16.58
59872.0,15.8
59878.0,16.28
59880.0,20.8
59881.0,13.6
59885.0,17.9
59889.0,17.8
59891.0,11.8
59892.0,20.5
59908.0,4.98
59909.0,5.68
59911.0,5.3
59914.0,26.9
59919.0,28.0
59921.0,6.6
59926.0,15.2
59943.0,13.58
59946.0,12.8
59947.0,14.8
59954.0,13.38
59970.0,7.8
59971.0,7.3
59973.0,6.66
59980.0,6.5
59982.0,7.8
59985.0,7.5
59986.0,7.3
60008.0,7.8
60009.0,5.38
60011.0,6.78
60017.0,8.38
60030.0,3.8
60059.0,7.0
60078.0,8.76
60088.0,7.5
60093.0,30.3
60098.0,10.5
60102.0,6.5
60105.0,7.28
60113.0,6.8
60125.0,23.18
60126.0,21.2
60129.0,5.68
60156.0,16.0
60177.0,1.29
60179.0,2.88
60180.0,2.7799
60187.0,18.5
60188.0,2.8
60225.0,6.58
60256.0,12.8
60258.0,10.68
60259.0,11.38
60263.0,75.0
60276.0,3.3
60293.0,19.8
60295.0,18.5
60298.0,19.8
60300.0,19.0
60305.0,18.0
60310.0,19.8
60343.0,3.5
60347.0,4.68
60357.0,15.0
60362.0,16.4
60363.0,16.48
60378.0,2.5
60387.0,17.65
60400.0,5.6
60418.0,12.5
60451.0,5.1
60456.0,12.88
60472.0,10.0
60473.0,11.2
60474.0,9.58
60476.0,9.28
60477.0,11.6
60485.0,12.0
60488.0,3.88
60490.0,45.0
60498.0,1.3
60512.0,4.8
60524.0,5.8
60525.0,5.8
60537.0,5.2
60544.0,1.4
60547.0,8.8
60549.0,8.5
60556.0,7.05
60568.0,6.2
60573.0,0.8
60574.0,15.98
60577.0,18.3
60578.0,16.3799
60588.0,16.68
60596.0,6.2
60600.0,6.0
60606.0,5.78
60625.0,25.58
60626.0,3.0
60629.0,8.5
60640.0,7.3
60641.0,7.58
60642.0,21.9
60654.0,23.5799
60661.0,9.8
60667.0,9.9
60673.0,9.0
60674.0,9.4799
60675.0,8.9799
60676.0,8.8
60677.0,9.58
60690.0,5.68
60711.0,4.58
60713.0,1.98
60718.0,9.5
60722.0,2.2
60724.0,27.0
60730.0,30.1
60734.0,6.68
60735.0,6.85
60751.0,14.38
60752.0,18.95
60763.0,5.88
60764.0,6.5
60774.0,4.2
60785.0,2.2
60811.0,19.5
60817.0,7.18
60822.0,6.0
60829.0,6.55
60858.0,12.1199
60860.0,12.58
60861.0,13.5
60871.0,1.68
60872.0,24.8
60873.0,24.0
60876.0,3.99
60884.0,21.9
60888.0,20.78
60889.0,16.5
60896.0,5.65
60918.0,3.5
60920.0,3.38
60925.0,3.3
60940.0,19.0
60954.0,17.1
60964.0,0.05
60967.0,6.28
60985.0,24.5
60988.0,58.6
60991.0,17.38
60995.0,55.98
60998.0,29.5
61003.0,17.6
61014.0,5.38
61018.0,16.6
61038.0,16.68
61039.0,16.6
61042.0,17.28
61050.0,17.28
61055.0,17.2
61062.0,16.98
61092.0,10.3
61095.0,9.98
61096.0,8.6
61108.0,9.39
61122.0,10.68
61145.0,3.8
61150.0,2.88
61171.0,30.5
61177.0,27.5
61182.0,4.35
61184.0,3.3
61186.0,9.98
61189.0,8.5
61193.0,7.58
61207.0,18.5
61212.0,17.3
61220.0,7.6
61235.0,3.68
61237.0,4.0
61239.0,1.9
61259.0,1.95
61269.0,8.2
61272.0,7.18
61280.0,4.3
61282.0,4.98
61290.0,4.4
61296.0,14.5
61299.0,13.68
61304.0,5.2
61308.0,4.28
61313.0,5.68
61314.0,4.88
61322.0,5.5
61330.0,5.88
61333.0,6.0
61337.0,22.8
61353.0,24.3
61355.0,22.5
61362.0,21.38
61368.0,23.0
61378.0,22.98
61393.0,23.5
61413.0,6.88
61415.0,8.61
61417.0,5.8
61424.0,3.88
61427.0,4.0
61429.0,4.08
61430.0,18.5
61431.0,22.8
61434.0,18.0
61435.0,18.7
61437.0,22.88
61445.0,18.98
61450.0,18.98
61454.0,23.0
61458.0,18.2
61460.0,20.18
61490.0,14.8
61494.0,2.5
61500.0,32.2
61501.0,5.68
61503.0,6.68
61512.0,39.0
61515.0,34.2
61525.0,1.6
61526.0,1.3
61527.0,1.38
61532.0,5.8
61535.0,7.8
61539.0,2.2
61546.0,1.8
61547.0,2.0
61554.0,2.98
61556.0,5.9
61575.0,36.9
61578.0,10.0
61579.0,11.4
61581.0,11.88
61586.0,4.0
61592.0,6.28
61593.0,5.0
61596.0,35.0
61597.0,37.0
61614.0,9.5
61617.0,9.8
61619.0,10.0
61621.0,10.5
61624.0,9.2
61627.0,9.9
61640.0,11.2
61662.0,12.9799
61663.0,11.8
61679.0,3.86
61680.0,5.59
61681.0,4.8
61693.0,5.8
61698.0,27.8
61702.0,8.18
61713.0,4.35
61718.0,19.7
61724.0,6.8
61732.0,8.5
61739.0,8.1
61742.0,7.8
61748.0,9.3
61749.0,9.38
61750.0,9.88
61764.0,7.99
61769.0,8.8
61770.0,9.6
61771.0,7.6
61774.0,3.88
61790.0,4.8
61791.0,5.98
61802.0,4.4
61807.0,26.99
61822.0,8.9
61829.0,5.8
61831.0,6.98
61832.0,6.98
61833.0,6.5
61835.0,6.98
61837.0,6.98
61838.0,7.68
61839.0,7.88
61842.0,7.7
61845.0,8.2
61849.0,6.8
61851.0,23.5
61856.0,8.2
61868.0,3.98
61870.0,3.98
61871.0,4.0
61879.0,2.65
61881.0,2.5
61886.0,2.5
61888.0,12.68
61889.0,9.65
61893.0,26.98
61898.0,25.98
61901.0,26.98
61904.0,28.3
61906.0,26.38
61907.0,26.8
61908.0,27.1
61910.0,29.88
61912.0,26.98
61913.0,22.5
61924.0,4.2
61932.0,3.0
61949.0,5.68
61950.0,5.28
61951.0,3.8
61958.0,14.58
61959.0,13.8
61960.0,13.8
61961.0,12.98
61964.0,9.6
61968.0,3.8
61969.0,4.48
61970.0,3.5
61991.0,22.8
61992.0,21.3
62032.0,0.6
62037.0,12.88
62039.0,8.5
62051.0,3.5
62054.0,2.86
62077.0,17.88
62089.0,3.2
62090.0,19.68
62093.0,12.58
62110.0,15.8
62122.0,16.58
62128.0,12.8
62137.0,7.0
62141.0,16.3
62162.0,14.5
62176.0,12.97
62185.0,7.5
62186.0,7.18
62191.0,6.8
62195.0,1.28
62200.0,2.0
62201.0,1.25
62205.0,5.9
62209.0,7.88
62213.0,6.88
62217.0,13.0
62225.0,4.8
62231.0,5.1
62233.0,5.2
62236.0,5.1
62239.0,8.9
62240.0,4.9
62243.0,5.08
62245.0,5.8
62250.0,55.8
62254.0,60.6
62265.0,22.8
62271.0,18.8
62274.0,14.8
62275.0,12.2
62280.0,11.58
62285.0,12.98
62287.0,13.8
62296.0,8.8
62307.0,32.9
62319.0,7.3
62330.0,8.0
62341.0,35.8
62344.0,24.8
62349.0,7.2
62351.0,7.2
62352.0,7.2
62357.0,25.8
62364.0,3.3
62365.0,16.5
62387.0,11.5
62398.0,22.8
62412.0,41.8
62422.0,38.6
62436.0,35.6
62441.0,41.8
62459.0,25.38
62473.0,18.8
62484.0,31.58
62486.0,19.98
62491.0,2.5
62494.0,12.88
62495.0,13.5
62500.0,13.9
62501.0,12.9799
62503.0,11.98
62509.0,12.5
62513.0,4.28
62514.0,3.98
62521.0,30.28
62522.0,13.58
62547.0,20.19
62553.0,12.5
62554.0,41.68
62556.0,40.48
62562.0,38.5
62569.0,8.0
62572.0,31.6
62574.0,4.68
62575.0,4.68
62579.0,6.0
62587.0,7.28
62590.0,7.9
62593.0,7.58
62596.0,6.38
62603.0,18.88
62611.0,52.0
62615.0,4.18
62634.0,6.6
62639.0,12.6
62640.0,7.3
62643.0,8.28
62644.0,7.4
62645.0,8.6
62647.0,7.3
62653.0,10.8
62659.0,7.38
62666.0,13.68
62667.0,12.88
62669.0,13.8
62691.0,5.88
62694.0,2.68
62696.0,3.98
62697.0,17.8
62702.0,6.3
62718.0,7.9
62732.0,8.1
62745.0,6.8
62759.0,5.98
62761.0,5.88
62766.0,5.68
62768.0,1.3
62775.0,16.5
62777.0,16.2
62784.0,72.0
62789.0,5.88
62791.0,4.28
62802.0,32.5
62860.0,38.8
62865.0,34.0
62872.0,10.8
62878.0,5.48
62884.0,16.2
62887.0,4.28
62889.0,3.38
62893.0,8.9
62894.0,8.88
62941.0,19.38
62942.0,15.38
62945.0,13.5
62948.0,40.0
62957.0,8.65
62972.0,14.5
62973.0,14.98
62984.0,7.88
62986.0,5.3
62992.0,9.5
62998.0,4.95
63000.0,5.35
63011.0,16.2
63018.0,6.87
63019.0,6.78
63020.0,14.8
63021.0,15.28
63032.0,16.0
63036.0,15.5
63047.0,3.68
63053.0,4.2
63056.0,3.28
63058.0,3.5
63061.0,15.8
63063.0,16.38
63064.0,13.9
63070.0,16.8
63072.0,17.38
63077.0,8.8
63079.0,4.98
63091.0,19.98
63092.0,18.9
63100.0,18.58
63105.0,19.98
63121.0,46.9
63124.0,46.8
63143.0,42.0
63150.0,41.68
63152.0,40.38
63157.0,23.5
63163.0,24.0
63165.0,3.25
63191.0,3.48
63193.0,3.8
63194.0,2.8
63196.0,15.08
63208.0,42.88
63215.0,39.98
63218.0,73.0
63224.0,73.8
63235.0,23.2
63240.0,21.5
63242.0,22.3
63245.0,23.5
63257.0,19.8
63267.0,24.0
63270.0,1.28
63276.0,1.9
63277.0,1.9
63289.0,9.9
63295.0,3.12
63300.0,9.8
63303.0,11.2
63370.0,17.5
63373.0,19.2
63379.0,18.6
63386.0,20.38
63392.0,16.5
63400.0,26.8
63401.0,23.5
63407.0,7.0
63416.0,7.6
63420.0,6.8
63435.0,11.8
63451.0,11.58
63553.0,11.1
63562.0,10.98
63570.0,10.07
63579.0,11.5
63585.0,13.28
63586.0,12.38
63587.0,11.1
63588.0,4.5
63592.0,4.6
63595.0,4.2
63621.0,19.8
63626.0,12.98
63632.0,7.0
63639.0,18.8
63642.0,20.98
63646.0,6.66
63650.0,6.0
63661.0,6.38
63669.0,22.5
63671.0,22.9
63704.0,10.88
63723.0,16.8
63724.0,15.6
63746.0,4.86
63756.0,16.8799
63759.0,17.2
63769.0,12.5
63775.0,21.8
63788.0,14.5
63795.0,5.7
63796.0,6.99
63799.0,12.38
63802.0,21.68
63803.0,12.8
63806.0,14.8
63814.0,24.5
63822.0,24.3
63837.0,5.0
63841.0,19.8
63865.0,0.99
63868.0,4.98
63871.0,4.98
63887.0,8.0
63890.0,7.78
63892.0,6.88
63894.0,4.58
63897.0,5.9
63903.0,4.98
63913.0,4.9
63926.0,38.0
63927.0,16.9
63935.0,36.5
63936.0,11.68
63937.0,8.8
63951.0,11.9799
63966.0,22.8
63969.0,24.6
63973.0,23.2
63986.0,2.98
63987.0,3.4
64022.0,15.0
64050.0,3.78
64060.0,3.58
64071.0,13.46
64075.0,23.68
64082.0,29.8
64086.0,9.5
64107.0,9.8
64111.0,1.6
64112.0,1.8
64114.0,1.88
64126.0,1.38
64133.0,16.88
64140.0,11.98
64149.0,11.5
64152.0,9.3
64161.0,11.58
64162.0,10.3
64209.0,9.18
64229.0,7.5
64232.0,39.0
64237.0,22.9
64245.0,8.9799
64247.0,7.22
64257.0,108.0
64264.0,5.9
64273.0,5.48
64283.0,5.0
64285.0,5.88
64287.0,2.95
64288.0,2.1
64294.0,8.28
64305.0,3.98
64339.0,11.8
64346.0,21.98
64355.0,6.28
64361.0,7.8
64373.0,4.98
64375.0,21.8
64382.0,9.81
64420.0,21.5
64440.0,1.85
64442.0,2.0
64446.0,1.68
64448.0,2.27
64449.0,2.1
64452.0,1.78
64455.0,2.0
64460.0,27.0
64467.0,10.8
64469.0,12.5
64470.0,10.5
64474.0,8.5
64476.0,12.3
64479.0,20.6
64485.0,5.5
64487.0,5.3
64496.0,2.8
64502.0,14.3
64503.0,15.5
64505.0,14.88
64511.0,16.78
64520.0,15.0
64521.0,14.5
64545.0,12.98
64547.0,12.6
64554.0,9.3
64555.0,8.9799
64562.0,9.98
64564.0,9.6
64575.0,13.7
64578.0,16.9
64592.0,20.5
64593.0,16.98
64600.0,13.9
64604.0,18.5
64618.0,17.28
64631.0,15.38
64637.0,18.3
64664.0,17.3
64676.0,15.0
64678.0,15.88
64709.0,16.0
64733.0,17.5
64734.0,0.6
64775.0,9.2
64785.0,19.5
64788.0,21.99
64789.0,20.0
64805.0,16.0
64815.0,35.6
64818.0,5.0
64833.0,3.25
64836.0,0.8
64840.0,19.5
64856.0,13.3
64860.0,14.1
64873.0,1.3
64887.0,4.2
64909.0,4.4
64916.0,2.88
64917.0,2.98
64939.0,3.18
64941.0,3.8
64943.0,5.2
64955.0,5.6
64959.0,9.2
64980.0,2.6
64996.0,1.78
65000.0,1.48
65001.0,4.8
65002.0,5.0
65004.0,4.5
65011.0,17.0
65038.0,4.3
65044.0,6.98
65052.0,9.4799
65060.0,6.8
65064.0,8.0
65071.0,33.8
65101.0,5.38
65106.0,42.8
65107.0,38.8
65119.0,3.98
65138.0,6.8
65141.0,6.78
65146.0,1.68
65156.0,14.68
65158.0,13.88
65165.0,13.88
65167.0,13.2
65174.0,2.38
65175.0,9.58
65205.0,21.98
65208.0,20.98
65215.0,3.9
65237.0,6.5
65238.0,7.06
65239.0,5.9
65251.0,9.5
65252.0,10.9799
65270.0,37.48
65307.0,7.3
65308.0,8.5
65309.0,7.0
65313.0,9.49
65328.0,7.0
65332.0,4.8
65333.0,7.0
65335.0,3.1
65342.0,3.2
65344.0,3.6
65354.0,24.0
65357.0,2.2
65370.0,6.68
65376.0,7.28
65392.0,12.8
65397.0,13.5
65398.0,10.5
65417.0,30.5
